image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0056068,85.5519474100435,20.95863434628156,137.26962238038752,2.918849462105233,152.9843070383551,2.376772376530944,250,306,0.7404112297350731,0.7184657967576117,0.7404112297350731,122
ISIC_0056077,159.81419365954514,11.57744577365958,141.4822122674018,2.5450416515275305,142.69243969676086,2.848497622736271,942,942,0.29957960027567193,0.21702274293590626,0.29957960027567193,568
ISIC_0056078,96.88132788929005,14.290440813303201,151.0720764143467,2.768649263276134,145.87156290697084,5.563404528811157,589,580,0.8394594268923998,0.7989766928827322,0.8394594268923998,222
ISIC_0056085,104.26473567062757,26.162925893362782,144.16072038439344,6.183201189492739,149.0217634520038,5.528284138289107,513,933,0.8537208672405874,0.853871020927302,0.8537208672405874,630
ISIC_0056104,63.31736697805402,26.623534205146594,141.1436847916434,3.4183311990539287,144.0282357611622,7.668627138541633,591,876,0.20080141923158037,0.7875990918902824,0.20080141923158037,179
ISIC_0056108,108.99480922205743,18.531744371062754,138.56257824688456,1.9385503577355467,134.16267647681966,3.335933265183596,313,484,0.8981586702363297,0.9035420558947591,0.8981586702363297,173
ISIC_0056110,51.282775560331594,30.159564889546456,132.5893357895814,3.466292631387972,135.01705045542934,7.695678883773051,296,244,0.9003377341111453,0.8455224644355747,0.9003377341111453,64
ISIC_0056111,99.3372494578205,25.995938177390496,139.78753470639427,2.160186379808973,145.75963836282514,5.75921465257625,471,430,0.9138038208114044,0.8823643169919744,0.9138038208114044,159
ISIC_0056112,123.17886285090843,31.875626086051295,132.41015372353283,2.1111972098187306,134.74916866470238,3.733011113362713,554,451,0.7825070067356125,0.8218165901206661,0.7825070067356125,527
ISIC_0056116,60.60715881600642,31.092416609309268,132.07856823679873,3.181278297144583,132.3071850105549,7.801438789188481,816,821,0.92901277369451,0.9060386138461302,0.92901277369451,67
ISIC_0056117,128.03888495842423,13.94880085856818,146.28094204850555,3.2564766063761668,145.33086552778576,6.559696945893537,771,776,0.8199646554199463,0.7677529550022646,0.8199646554199463,432
ISIC_0056129,70.47308932399085,39.592252121332535,132.82355854963345,4.726729349913885,136.67237062521392,8.887537532064927,909,880,0.7697371976151449,0.6272853360232001,0.7697371976151449,190
ISIC_0056135,60.2000559803185,28.92567705246233,136.4026752699577,5.459457727237501,130.75188933574933,2.586575850235732,718,668,0.8213491256758151,0.8578247226764485,0.8213491256758151,55
ISIC_0056155,157.48311011633322,75.320155962481,130.89065192526004,4.191846381517817,129.42963245913532,6.291840093797894,793,797,0.9045986064048722,0.8997808961155735,0.9045986064048722,28
ISIC_0056165,123.93604578822945,33.32998140581576,138.2572632823193,6.1202077590793165,145.95554933432874,10.213626607174612,580,568,0.0,0.0001866368047779022,0.0,151
ISIC_0056168,86.71614719209117,22.53794647315123,142.9504691290219,2.5790943492241314,147.88060780813765,5.997878832067167,437,712,0.864428577966955,0.8660899812348392,0.864428577966955,289
ISIC_0056171,146.78995682558357,11.761611836393588,134.21869493212867,2.785500135899472,136.68300432226292,5.530430283066501,740,942,0.4779318707226351,0.8116259952896253,0.4779318707226351,423
ISIC_0056178,96.63714650453296,37.5344628759751,141.82168898890018,9.510206399906473,139.64082480472553,8.746189352884803,592,541,0.8791137460241902,0.7585304108877686,0.8791137460241902,40
ISIC_0056182,80.94007629384143,28.530898312551717,142.22840093314775,3.5971562107426984,150.70612853810186,9.360509993501552,395,352,0.9267599146950749,0.883166294542287,0.9267599146950749,93
ISIC_0056188,64.79865305527852,25.39459589583306,138.67071011553244,2.5973016763873993,139.79985768554107,6.660042459142124,370,698,0.7765999170766145,0.7791996772711482,0.7765999170766145,311
ISIC_0056196,160.56673602398948,56.482102724519365,130.06607644944904,2.790271278855647,135.465724223045,3.8094434525257386,868,877,0.9589499845305971,0.9588309891238198,0.9589499845305971,4
ISIC_0056197,100.23057668954921,28.22731349033833,134.67540545994612,2.7728050251964484,136.7308723097675,4.252917572058563,729,848,0.8082185961048939,0.705997727087663,0.8082185961048939,438
ISIC_0056203,136.53554712519093,15.205490199081622,138.57044144454846,3.333195237077797,148.9392644233138,1.830636002193512,428,328,0.7771591860866138,0.8465783120658226,0.7771591860866138,108
ISIC_0056207,61.789917503521195,21.337324682808333,135.31866322778907,3.340104249916409,136.33016883425708,6.340630658621821,540,586,0.006109495326418995,0.010901973696244672,0.006109495326418995,84
ISIC_0056222,115.42563974854282,17.79945129359538,144.26852612166329,2.481824953297149,157.10099344434423,5.2541602785474,577,522,0.8117234509402722,0.7871094538748368,0.8117234509402722,274
ISIC_0056237,62.88756418843492,33.43635445453554,132.7026270744958,4.264622239739051,125.85586068318821,3.085022659792363,880,883,0.4854357371437077,0.7388405149959069,0.4854357371437077,41
ISIC_0056239,119.3303004366717,17.767812083177393,139.4608085786091,2.3618311897537296,152.89775285799175,3.409986040427153,792,644,0.86996341988628,0.7803830281356136,0.86996341988628,229
ISIC_0056250,41.03854212446725,33.76989454097508,128.8249404646314,0.8839719261548584,126.68487648327388,1.9929970910404442,900,936,0.5056775789290788,0.5488292229229055,0.5056775789290788,34
ISIC_0056253,138.69760039001727,7.800286793669746,140.42993310916899,1.6449834671795787,143.5794803593321,3.1931926516732343,821,837,0.6298026254471936,0.5897398211942845,0.6298026254471936,667
ISIC_0056256,75.58100737888995,31.579069168531607,137.27479681317504,6.814280505254828,142.4900545396214,9.16058114604013,546,642,0.02285851780558229,0.3387605603678751,0.02285851780558229,144
ISIC_0056257,114.22828298996181,24.682185599742688,134.26610340017834,2.705554760676352,137.98912148720646,5.347021847661248,763,942,0.525255527862255,0.605080831408776,0.525255527862255,353
ISIC_0056260,98.1618396480233,13.575783882888292,151.29600438915793,2.7017846291950933,145.27842665569378,4.975195226436098,392,395,0.7964211481446312,0.8011057301722956,0.7964211481446312,121
ISIC_0056266,68.08035557120225,23.58948110224294,147.5488470339729,4.762788765990359,137.2679985917972,4.410475283619979,144,111,0.8333039957753916,0.8623481781376519,0.8333039957753916,21
ISIC_0056270,102.263522847729,19.43566741448493,134.37782463444782,3.9188152157606853,132.63961778223384,5.065613549561306,802,642,0.38532510322711494,0.36508149106257914,0.38532510322711494,336
ISIC_0056274,174.68672655220018,68.7660335643584,128.90921170264932,1.7870360657509015,129.7625145713846,4.171105892497954,942,942,0.944505181008618,0.9667144940155437,0.944505181008618,22
ISIC_0056275,74.23718115695193,35.53581047689397,143.06265654116658,8.851349373817888,131.95152984551265,3.680057698978282,739,655,0.8318672731280181,0.806139419319935,0.8318672731280181,56
ISIC_0056276,89.4504136350045,14.83291567090739,147.68751121299712,3.428003722877733,146.78383334994518,2.5380504656893645,297,328,0.7387022824678561,0.607634805143028,0.7387022824678561,120
ISIC_0056281,64.93753483557607,31.73168750201189,137.96241738991958,5.0823794172112455,133.51196353212836,3.572277075842718,600,584,0.5975794251134644,0.5963452504180269,0.5975794251134644,26
ISIC_0056286,36.57988611315209,26.77865587130138,128.8360947832476,0.772488865677818,129.6860396767083,1.6601710989462013,727,683,0.47966568699485673,0.3858559882439383,0.47966568699485673,21
ISIC_0056288,115.61164465118348,21.055370350393172,141.42614148518265,2.9416356914188815,146.76878178520158,2.411928647632777,447,712,0.730550516909449,0.8216578938582922,0.730550516909449,278
ISIC_0056294,153.6983123259074,47.77455743638833,129.5273723624403,1.761186536657104,132.47975822748705,6.092336232615761,805,732,0.330167553691825,0.33142981982364683,0.330167553691825,269
ISIC_0056301,84.99252191425788,25.31342581700568,144.40858741766675,3.5227068014853344,156.433894052198,9.449673317755968,249,462,0.7130098882414118,0.72638129983327,0.7130098882414118,244
ISIC_0056304,126.944262188829,18.513839634890818,138.92096892403265,2.093752399413104,141.28260284285523,2.7703026296173916,834,904,0.611483100915876,0.7145677633579793,0.611483100915876,421
ISIC_0056305,84.64680388777704,20.386438097398504,132.44708972648434,4.3644001869188,131.83240678971165,7.038673370673598,610,924,0.8546808983766956,0.8687597287080275,0.8546808983766956,272
ISIC_0056313,117.88419691474638,17.54933976152324,136.19437905987655,2.3596595723084843,139.97285502136646,3.3236095511299864,325,488,0.7296109590148201,0.8057017588168144,0.7296109590148201,136
ISIC_0056314,107.75309120560361,23.819604670352007,149.4639468513147,4.5228683696164875,154.59657795185072,5.654108301789296,574,900,0.8192222860885723,0.819195551337406,0.8192222860885723,407
ISIC_0056316,140.52113560461666,11.830416797268482,148.06944992414853,2.6984993804880633,137.5191221606643,4.791579435630409,847,933,0.8856282334113149,0.9498991425729479,0.8856282334113149,334
ISIC_0056325,114.42203022650652,20.35327519946676,138.5727884529105,2.3033773261310238,148.26136314109547,3.191226336626565,691,798,0.8547691992154952,0.8701798464319135,0.8547691992154952,282
ISIC_0056326,87.84240714330006,11.573466278782908,153.77348545916786,2.1134285927932894,159.65201215353136,2.2438342408806977,181,263,0.9097166242946612,0.8646369442549762,0.9097166242946612,52
ISIC_0056327,88.8348013022263,23.354760788556053,134.6534717013231,3.05052729165193,133.25845016509817,4.175720393168054,355,500,0.9377653363440228,0.9493106088139998,0.9377653363440228,118
ISIC_0056333,146.393998470948,10.869245740734774,138.39916857798164,3.1558615668669527,146.08830275229357,3.3373008916901545,381,412,0.8704032874617736,0.8714258409785933,0.8704032874617736,112
ISIC_0056334,123.14167898914042,19.089491919083226,137.22667819159255,1.9799006501589387,139.59098296696428,3.0240913140582486,824,942,0.5968589547380809,0.7135639180724346,0.5968589547380809,492
ISIC_0056339,111.38160406719778,21.107922819945898,139.13862238280203,5.99342015206708,133.27973286411262,6.4502228659042045,772,942,0.9546439289353164,0.9477308054762509,0.9546439289353164,324
ISIC_0056340,66.54590640532683,28.164213934117466,140.79161586795462,3.905763834858689,142.25058613898528,7.862365432477077,183,182,0.8695489074369315,0.879677389102504,0.8695489074369315,77
ISIC_0056342,59.115946793445275,20.706169355737835,139.22477071953602,2.730146748341733,143.22816777935125,8.839387384026058,488,525,0.6021309596061771,0.5184604491199676,0.6021309596061771,153
ISIC_0056344,95.84243733234891,23.74775978994745,139.59528335582664,4.63260410091931,137.88386018827265,6.75124855062305,661,872,0.9472697591577353,0.9560960876016694,0.9472697591577353,331
ISIC_0056348,108.50356678601565,27.567157032802378,152.3531209377637,6.586274132011152,136.43050012543046,7.028775604278296,891,731,0.8709411845196013,0.8492713630869575,0.8709411845196013,276
ISIC_0056349,125.14782215182713,19.665817784581865,145.38095938454578,4.362324888456165,148.72270618848287,3.563652806084476,561,830,0.7641927819889128,0.6315872836293699,0.7641927819889128,125
ISIC_0056351,74.37404878150342,24.61827398455658,140.57945992650505,2.3000657235589532,150.10958141181126,5.397783776522384,567,585,0.8713473730233914,0.8886644944358273,0.8713473730233914,173
ISIC_0056353,55.92581411891254,30.455947739401505,135.25444577456236,5.412055689271745,125.11865230139315,3.2038529718299746,903,934,0.14177900379951075,0.3519838997900727,0.14177900379951075,80
ISIC_0056354,121.69728299516997,17.230212630292566,140.5551020031215,2.557697592613185,149.10536012781557,2.0203696190478486,447,775,0.7312409379300154,0.721266888927882,0.7312409379300154,247
ISIC_0056356,133.40954059011278,16.616384674419315,138.8296385089759,3.2263000837639293,149.10578510805254,2.362262622280104,708,597,0.7493537066189108,0.7763560125744381,0.7493537066189108,282
ISIC_0056357,137.57383442549437,16.87126280468012,136.30788815113772,2.781405485258466,147.95629909300004,2.8178249958406707,942,942,0.4205355205485397,0.5317189602048344,0.4205355205485397,524
ISIC_0056359,133.70469624818188,17.543158897382007,135.70027296818026,2.9283697349958424,149.68652493574288,4.376006977163229,182,419,0.7613620514455359,0.7599075494630297,0.7613620514455359,70
ISIC_0056369,108.16961505929778,21.00960721347656,140.80978278474635,2.463207923499778,150.39970486079866,3.19560001718392,644,623,0.9231378336062771,0.8862058415966311,0.9231378336062771,253
ISIC_0056370,101.00231915220395,21.5810974396474,149.4675779450161,2.8786042482594354,149.8312343214048,4.082657611483942,697,864,0.8889622689806993,0.8939742999027287,0.8889622689806993,276
ISIC_0056373,91.8075152222871,29.52280609935065,148.28638335140545,5.159525129775104,152.28127450162648,9.97753246390938,526,712,0.913504045374927,0.8883893569105012,0.913504045374927,453
ISIC_0056380,46.95862970105059,30.134581459141934,133.2813096028409,7.504268172856933,131.21029726340635,7.902573608207014,834,912,0.4399414113952729,0.45781304334081496,0.4399414113952729,60
ISIC_0056391,111.38061272882481,12.93678224574642,142.19733788611717,2.3630298779838994,141.2396471592526,5.030241224007425,779,835,0.5162098074551835,0.2664263808530146,0.5162098074551835,721
ISIC_0056393,126.62913797686093,25.085455905866645,138.3377080585548,2.6856010255610268,151.35653425475041,3.1800154994465197,483,919,0.40491366729688116,0.6856466552659689,0.40491366729688116,581
ISIC_0056397,114.27468123640534,16.64942741049084,151.79740195914852,3.305404493892752,129.01581152372486,1.9180512159799656,823,514,0.9055100672566156,0.7955514162720358,0.9055100672566156,251
ISIC_0056400,88.63463110848811,18.15504332279761,136.09246724823714,3.101539284472269,144.62458580008976,4.235709393180888,721,798,0.4849719973196117,0.17996717139115842,0.4849719973196117,167
ISIC_0056404,94.33547722679931,22.23540291718984,140.7947885900824,2.671769869210801,143.9923830250272,5.503185795935869,472,598,0.9454667340276698,0.9462439763718328,0.9454667340276698,188
ISIC_0056408,107.29016165005748,41.921946868275064,140.6433217278965,9.348830712439772,151.4846332912179,18.00286943395169,942,936,0.7658938285347493,0.8320407558023799,0.7658938285347493,408
ISIC_0056418,69.48426036429088,31.034439809299847,139.19294504333536,7.91382773000156,138.6937960988398,11.960848393321022,536,942,0.06831921428990667,0.8295736896679905,0.06831921428990667,136
ISIC_0056424,97.8171108887474,25.414503877068853,140.60370235604475,2.559490116866824,153.3794687528427,3.4926407809843165,191,187,0.7928227053579551,0.6834803966160283,0.7928227053579551,34
ISIC_0056430,169.73713163961742,10.109699993053033,131.80303894937873,2.0050562407981047,132.96741917566405,4.006464611930086,836,666,0.2312918958813638,0.17418034346062833,0.2312918958813638,452
ISIC_0056439,108.86730758269528,15.893962361850559,132.89633879885244,2.327524392193956,132.03955693196284,6.519317730122102,537,623,0.29221211027302263,0.2881842190260863,0.29221211027302263,183
ISIC_0056441,104.96957671020276,19.21005804127898,134.64467893614156,3.202137921982314,145.66478396133485,3.6319619142630186,708,942,0.4602116094650235,0.5920954722944674,0.4602116094650235,205
ISIC_0056442,127.37877797498449,8.211145618572711,132.79458609467937,1.560053019804457,143.73646232899816,3.520442008590719,756,823,0.90666747306888,0.9062906351115277,0.90666747306888,247
